team_id,competition_id,season_id,poss_n_frames,poss_lane_blocked_n,poss_lane_min_opp_dist,poss_n_players_visible,poss_pass_length,poss_press_mean_opp_dist,poss_press_min_opp_dist,poss_support_mean_dist,poss_support_n_close10,def_n_frames,def_compact_area,def_depth,def_mean_dist_to_ball,def_n_players,def_n_players_visible,def_nearest_to_ball,def_width,team_name
1042,11,90,1475.0,0.5115089514066496,4.244216557120317,17.055593220338984,20.256658974595076,22.874848619717326,6.138874641918323,25.513702713242196,0.9098305084745762,2439.0,676.0183769739343,26.106917877110018,22.479050400815,9.199671996719967,17.928249282492825,6.606554943686822,41.9074449025954,Elche
216,11,90,1963.0,0.7858823529411765,2.8560236192171904,16.313805399898115,24.260052970174694,20.888882823666687,4.75318551711559,22.69643142115918,1.1752419765664799,4924.0,610.490856689207,24.55013786366394,22.51930494316012,8.877185847905652,17.313160032493908,6.814367532343006,40.31170142575425,Getafe
1049,11,90,2089.0,0.5661157024793388,3.442259419891877,16.47486835806606,23.09384010675014,21.35458548180493,5.373217985622914,22.95719517894926,1.0794638583054093,5184.0,623.7829172770552,26.79077250640146,21.75618061463549,8.846064814814815,17.079475308641975,6.721842887847858,38.053646708130316,Granada
902,11,90,2807.0,0.559593023255814,3.2003920309156,16.017100106875667,20.00970629572225,20.918359902951554,5.2484421601037425,23.252108073022065,1.125044531528322,5279.0,588.8136619936117,25.802413732540284,21.137183395643603,9.088274294373935,17.222580034097366,6.698081491678874,37.9352398745222,Huesca
221,11,90,2819.0,0.5365853658536586,3.4362451846360584,16.83185526782547,21.20809674712891,21.811991346235043,5.977350507554789,23.98638332470145,0.9223128769067045,4177.0,605.9741966550927,26.250466275322214,21.416571293575753,9.076610007182188,17.267895618865214,6.444871684168629,37.38097319458864,Levante UD
422,11,90,2718.0,0.6,3.376723475553359,16.316041206769683,22.933040750511257,21.696633105973785,5.672344446827152,23.997998654816094,0.9323031640912436,5118.0,623.9692536265148,27.315959943692246,21.319489792238045,8.870066432200078,16.957796014067995,6.329149661488736,38.15344999321225,Osasuna
218,11,90,2935.0,0.5076530612244898,3.591782233520337,16.491311754684837,20.992936157799765,22.200446446944813,5.7954416595842755,24.925852999319766,0.8582623509369677,4354.0,638.1146851176446,25.74297050055742,21.549780013535617,8.630369859866759,16.933164905833717,6.415864628832273,39.28101569870329,Real Betis
220,11,90,3159.0,0.5234093637454982,3.311137892841538,16.34377967711301,18.657253805428173,20.62524961342274,5.432212307199829,22.93339391975644,1.1063627730294396,4082.0,614.3769745139324,26.764917552616673,20.656177490180504,8.784909358157766,16.91891229789319,6.133559396560487,37.863657658088414,Real Madrid
210,11,90,2969.0,0.604221635883905,3.034127598354905,16.316941731222634,20.22618244787864,20.85667628952712,5.074691764279304,23.531752537240752,0.9969686763219939,4219.0,642.6022943865406,26.03588463074315,21.068374359253532,8.575017776724343,16.63901398435648,6.065045047252446,39.27925783968224,Real Sociedad
901,11,90,2798.0,0.5429740791268759,3.1306117532229627,16.032880629020728,20.68137428679244,21.156652973065484,5.267899662733164,23.333118430640805,1.0643316654753396,4646.0,630.669858675906,27.60959805133186,21.120780128563588,8.759578131726217,16.688764528626777,6.372112058059316,37.54583410701402,Real Valladolid
213,11,90,3648.0,0.39980353634577603,4.169251276858267,16.471217105263158,20.734105967074818,23.010493591283893,6.5519976045062815,25.636938291430816,0.8018092105263158,4036.0,681.3046107325256,27.66844860508543,21.688323823583016,8.650396432111002,16.784935579781962,6.035818436200345,39.61381220382328,Sevilla
207,11,90,2381.0,0.521669341894061,3.4606667818174666,16.57454850902982,21.87420342756853,21.538414467675913,5.803735630767913,23.74910879575784,1.0520789584208317,4619.0,608.6313363443496,27.669232396766006,21.066803493292685,9.075990474128599,17.09157826369344,6.507306918023129,36.544613803880424,Valencia
222,11,90,3322.0,0.4730848861283644,3.3441741718458284,16.83564118001204,18.821121347345347,21.731087337201348,5.882355497787705,24.27903782971759,0.8410596026490066,4318.0,667.8757003405241,27.888796570724256,21.522040748433596,8.837424733672997,17.12992125984252,6.324967651065455,38.0886582249004,Villarreal
779,43,106,13358.0,0.44039382650345926,4.102117550231914,17.063407695762837,19.152085791936447,22.440473103783727,6.711083005281547,24.92892961386616,0.7653840395268753,10028.0,733.6888054961531,28.357619154701997,23.269794985527554,8.190404947137443,16.619864379736736,6.701806843884866,41.345796615948224,Argentina
792,43,106,5101.0,0.5206971677559913,4.159004640932077,14.815526367378945,21.671052876208805,21.204128309273752,6.284077430355965,23.345471569549453,0.8676730052930798,7938.0,570.5814777838294,23.95134591863374,21.676489329352826,7.917456705852611,15.500125976316452,6.9633493316578585,38.10539039797811,Australia
